4555	942	2454	976	626.1532	35.7187	220.0227	28.9633	1044.5549	189.1733	972.6675	0.0000	4546.5533	76.7840	2363.9103	172.6383
4661	930	2443	983	647.4119	35.9705	206.8339	27.7622	1070.8197	188.9702	980.7373	0.0000	4642.8670	77.4493	2325.2049	172.6123
4608	935	2418	974	692.3059	36.9462	210.6168	28.0731	1045.3108	185.8182	1029.4142	0.0000	4614.8926	77.1711	2242.8463	169.6483
4637	929	2356	951	655.2865	36.0698	178.6362	26.2708	971.2965	185.6124	960.4143	0.0000	4671.3163	77.2323	2270.8046	170.1072
4662	932	2357	1001	631.2772	35.8599	253.2640	29.1785	1168.4258	185.7730	1011.0327	0.0000	4571.1472	76.7983	2198.3845	168.8049
4704	952	2517	1014	628.2437	35.5855	276.9378	29.6427	1138.3594	191.6794	1031.6731	0.0000	4653.7748	77.8347	2364.4753	174.6852
4635	934	2410	988	636.7907	36.0337	241.4865	28.4631	1059.0718	189.0018	1004.7687	0.0000	4624.0443	77.1506	2279.5087	172.4305
4658	910	2448	959	635.8738	36.2362	202.6116	27.6632	1072.0155	190.5002	964.9770	0.0000	4593.6588	77.2624	2344.2441	173.7879
4556	927	2443	951	642.3180	35.6178	208.8969	27.9467	1059.7692	186.4268	977.7064	0.0000	4564.3819	76.7017	2280.7925	170.5098
4659	884	2387	919	578.7571	34.6281	212.0753	28.1680	1026.8447	185.2217	917.3240	0.0000	4665.9868	77.5294	2238.9663	169.0812
4640	916	2376	970	595.3018	34.7972	228.7105	28.6520	1403.2782	187.7394	950.5038	0.0000	4584.2725	76.9498	1964.5651	169.5413
4661	882	2414	957	587.3246	34.3347	216.8014	27.9646	939.3938	185.6388	930.6175	0.0000	4709.0834	77.8858	2333.8661	169.9722
4598	943	2369	954	586.5697	35.4422	225.1426	28.5086	1240.1102	190.3669	938.2039	0.0000	4521.7915	76.7712	2165.0784	172.6590
4570	945	2436	1016	666.0020	36.4668	231.3551	29.0616	1121.0870	193.9587	1023.8487	0.0000	4517.2291	76.7751	2300.3608	176.5700
4633	951	2376	1004	654.3250	36.5594	274.7823	29.7260	1059.8456	187.0646	1055.5989	0.0000	4566.0396	77.0389	2280.1549	170.7700
4596	965	2481	963	617.0543	35.4123	192.3894	27.9755	1111.3534	192.0511	935.9352	0.0000	4532.0512	76.8264	2425.0373	176.2315
4665	882	2409	960	637.2432	35.6751	215.2734	28.2434	944.5346	187.3282	979.0082	0.0000	4633.6562	77.3470	2355.4987	171.0843
4637	912	2466	1024	675.0594	36.4999	192.8986	27.5054	1019.9605	189.3044	994.4495	0.0000	4620.9461	77.2098	2405.1646	173.8412
